Ligand Number	SMILES
15113	CS(=O)(=O)c1ccc(N[C@@H]2C[C@H]2c2cccc(F)c2)cc1
27852	CCOc1ccc(NCc2cc(F)cc(C#N)c2)cc1F
15598	Cc1ccc([C@H](O)CNC(=O)C(C)(C)c2cc(F)cc(C#N)c2)o1
18747	Cc1ccc(C#N)cc1S(=O)(=O)N[C@H](C)C[C@@H](C)O
23725	C[C@H](CNS(=O)(=O)c1ccc(F)cc1C#N)N(C)C1CC1
31637	CC(=O)c1cc(F)cc(OS(=O)(=O)c2ccc(C#N)c(C)c2)c1
20759	CN(C)[C@H](CNS(=O)(=O)c1ccccc1C#N)c1cccc(F)c1
11613	C[C@H]1CC[C@@H](N(CCO)S(=O)(=O)c2ccc(F)cc2C#N)C1
9601	Cc1cc(F)ccc1S(=O)(=O)N(C)C[C@H](C)C#N
17053	CC(=O)c1ccc(S(C)(=O)=O)c(N[C@@H](C)C[C@@H](O)c2ccco2)c1
26929	Cc1cc(F)ccc1S(=O)(=O)N1[C@@H](C)C[C@@H]2CNC[C@@H]21
15847	CC[C@@H]1C[C@H]1CNS(=O)(=O)Cc1ccc(F)cc1C#N
3138	CC[C@H](C)N(OC)C(=O)c1ccc(OC)c(S(C)(=O)=O)c1
26042	CN(C)c1cccc(Oc2cc(Br)c(C#N)cc2F)c1
4718	C[C@@H]1CCC[C@H]([C@H](C)NS(=O)(=O)c2ccc(F)cc2C#N)C1
30333	C[C@H](Sc1cc(C#N)ccc1N)[C@@H](C)O
22907	CC1=C[C@@H](C)CN(S(=O)(=O)c2ccc(C#N)cc2C)C1
2364	CS(=O)(=O)c1ccc(C(=O)N2CCN[C@H](c3ccncc3)C2)cc1Br
35200	CO[C@@H](C)CNS(=O)(=O)c1ccc(F)cc1C#N
30728	COc1ccc(F)cc1NC(=O)c1ccc(OC)c(S(C)(=O)=O)c1
2005	Cc1cc(F)ccc1OC[C@H](O)c1ccc(C#N)cc1
32237	CNc1nc(C)nc(Oc2cc(F)cc(C#N)c2)c1C
24930	COc1ccc([C@@H]2C[C@H](C)N(S(=O)(=O)c3ccc(F)cc3C#N)C2)cc1
10796	CS(=O)(=O)[C@H]1C[C@@H](OC(=O)C2(c3cc(F)cc(C#N)c3)CC2)C1
29113	N#Cc1ccccc1Oc1ccc(NS(=O)(=O)c2ccc(F)cc2F)cc1
19951	Cc1ccc(C#N)cc1S(=O)(=O)N1CC[C@@H](Oc2cccc(F)c2)C1
24502	COc1cc([C@H](C)NC2(CO)CCC2)ccc1S(C)(=O)=O
9244	CCCC1(O)CN(S(=O)(=O)c2ccc(C#N)cc2C)C1
39114	CN(C)c1ccc(N(C)S(=O)(=O)c2ccc(C#N)c(F)c2)cc1
4000	CN(C)c1cc(C#N)cc(C(=O)O[C@H](c2ccccc2)C(F)F)c1
3539	C[C@H](c1cccc(C#N)c1)N(C)C(=O)C[C@@H](O)c1cccc(F)c1
29993	CC[C@H](NS(=O)(=O)c1ccc(F)cc1C#N)C(=O)c1ccccc1
40572	C[C@H](Sc1ccc([N+](=O)[O-])c(S(C)(=O)=O)c1)c1c(F)cccc1F
27416	Cc1cc(C)nc(N2CCN(S(=O)(=O)c3ccc(F)cc3C#N)CC2)n1
20071	CN(C(=O)c1ccc(F)c(S(C)(=O)=O)c1)c1ccc(C#N)cc1F
10565	CS(=O)(=O)c1cc(C(=O)N2CCC[C@@H]2[C@@H](C#N)c2ccccc2)ccc1F
25516	C[C@@H]1CCC[C@@H](CNS(=O)(=O)c2ccc(F)cc2C#N)O1
3054	Cc1cc(C)c(OCc2cc(F)cc(C#N)c2)cc1N
7881	N#Cc1cc(F)ccc1S(=O)(=O)NCc1ccccc1CN1CCCC1
37098	COC(=O)c1cccc(COc2cc(F)cc(C#N)c2)c1C#N
1618	COc1cc([C@@H](C)N[C@H]2C[C@@H](C(=O)O)C2)ccc1S(C)(=O)=O
24177	CS(=O)(=O)c1ccc(S(=O)(=O)N2C[C@H](O)C[C@H]2c2ccccc2)cc1F
16343	C[C@H](N[C@H]1COc2ccccc2[C@@H]1O)c1ccc(S(C)(=O)=O)c(F)c1
26205	C[C@H](NC(=O)COc1ccc(C#N)cc1)[C@@H](O)c1ccc(F)cc1
39071	CS(=O)(=O)c1ccc(S(=O)(=O)N2CCS[C@H](c3ccccc3)C2)cc1F
3341	N#Cc1cc(F)ccc1S(=O)(=O)NC[C@H](O)COc1ccccc1
36604	COc1ccc(OC(=O)c2cc(C#N)cc(N(C)C)c2)cc1F
19281	Cc1cc(F)ccc1S(=O)(=O)N1CC[C@@H](O)[C@H](F)C1
40833	N#Cc1cncc(S(=O)(=O)N2CCC([C@H](O)c3cc(F)ccc3F)CC2)c1
35899	C[C@H](NS(=O)(=O)CC1(CC#N)CC1)[C@@H](O)c1cccc(F)c1
24312	C=CCC[C@@H](CO)N[C@H](C)c1ccc(S(C)(=O)=O)c(OC)c1
12771	COc1ccc(C(=O)N[C@H](CO)c2cccc(F)c2)cc1S(C)(=O)=O
13249	COc1ccc(C(=O)N2CCCC3(CCCC3)C2)cc1S(C)(=O)=O
4526	N#Cc1cc(F)ccc1S(=O)(=O)N1CCc2ccc(F)cc21
27208	COc1cc(C#N)ccc1OC(=O)c1ccc(C)c(S(C)(=O)=O)c1
19988	Cc1cc(F)ccc1Oc1ccc(N)c(OC(C)C)c1
25929	COc1cc(C#N)ccc1S(=O)(=O)NC[C@H](O)c1ccc(F)cc1
31720	COc1cc(C#N)ccc1S(=O)(=O)N1CC[C@@H](O)C12CCCC2
33647	COc1ccc(OC)c2c1CN(c1ccc(F)cc1C#N)C[C@@H]2O
14212	Cc1ccc(S(=O)(=O)Oc2ccc(C#N)c(C)c2)c(F)c1
28241	Cc1cccc(C(C)C)c1NC(=O)COc1cc(F)cc(C#N)c1
10887	C[C@H](NS(=O)(=O)CC1(CC#N)CC1)[C@H](O)c1cccc(F)c1
9561	CC[C@H](C#N)N(C)S(=O)(=O)c1cc(F)ccc1OC(F)F
19301	Cc1cc(C#N)ccc1OCc1ccccc1C1CC1
14787	COc1ccc(/C=C/C(=O)c2cccc(F)c2)cc1C#N
18021	CCC[C@](C)(O)CNS(=O)(=O)Cc1ccc(F)cc1C#N
33626	O=C(Nc1ccc(Oc2cccc(F)c2)c2ccncc12)N[C@@H]1CC[C@H]1O
21116	C[C@H]1CC[C@H](Nc2ccc(Oc3ccccc3)c(C#N)c2)C1
35404	C[C@H](NC(=O)[C@H](C#N)Cc1ccc(C#N)cc1)[C@H](O)c1cccc(F)c1
26757	Cc1cccc(S(=O)(=O)N2C[C@H](C)C[C@@H]2c2cccc(F)c2)c1C#N
4739	CS(=O)(=O)c1ccccc1OCC(=O)Cc1ccc(C#N)cc1
21018	Cc1ccc([C@H](O)[C@@H](C)N[C@@H]2CCS(=O)(=O)c3ccc(F)cc32)cc1
14740	COc1cc(N)c(C(=O)N[C@@H](C)c2ccc(C#N)cc2)cc1S(C)(=O)=O
510	COc1cc(OCc2cc(F)ccc2C#N)ccc1[N+](=O)[O-]
14327	Cc1c(S(C)(=O)=O)ccc(N)c1C#N
9746	COC[C@H](C#N)OC(=O)c1ccc(F)c(S(C)(=O)=O)c1
35934	C[C@H](NC(=O)CNc1ccc(C#N)cc1)[C@H](O)c1ccc(F)cc1
294	COC1CCN(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)CC1
36388	CC(C)N(Cc1ccco1)S(=O)(=O)c1ccc(F)cc1C#N
35427	CCc1ccc(COc2cc(F)cc(C#N)c2)cc1
12932	COc1cc(C#N)ccc1OS(=O)(=O)c1ccc(F)cc1F
3252	CCN(CCCN1CCCC1)S(=O)(=O)c1ccc(F)cc1C#N
23295	C[C@H](NC(=O)c1cc(C#N)cc(N(C)C)c1)[C@@H](O)c1cccc(F)c1
2509	CCS(=O)(=O)NCC(=O)N[C@@H]1C[C@H]2CC[C@@H]1N2Cc1ccccc1C#N
4711	Cc1ccc(C#N)cc1S(=O)(=O)Oc1cc(F)cc(C#N)c1
27742	Cc1ccc(S(C)(=O)=O)cc1C(=O)O[C@H](C(=O)O)c1cccc(C#N)c1
26668	N#Cc1cc(F)cc(OS(=O)(=O)/C=C/c2ccc(F)cc2)c1
7679	COCCC1(CNS(=O)(=O)Cc2ccc(F)cc2C#N)CC1
40459	Cc1cc(F)ccc1S(=O)(=O)N1CC[C@@H]2CCN(C)C[C@H]21
18416	CS(=O)(=O)c1ccccc1C(=O)N1CCN(C2CC2)[C@@H](C#N)C1
8157	Cc1ccc([C@H](O)c2c(F)cc(C#N)cc2F)c(F)c1
37310	C[C@@H](Nc1ccc(F)c(S(C)(=O)=O)c1)c1cccc(C#N)c1
37219	COc1ccc(C(=O)N2C[C@H](c3ccc(F)cc3)C[C@H]2C)cc1S(C)(=O)=O
26544	Cc1ccnc2c1NC(=O)CN2S(=O)(=O)c1ccc(F)cc1C#N
16822	C[C@@H](NC(=O)Nc1ccccc1Oc1cccc(F)c1)[C@@H](O)c1ccccc1
4912	C/C(=C\C(=O)N(C)[C@H](C)c1cccc(C#N)c1)c1ccc(F)cc1
21870	COc1cc(Oc2ccc(C#N)cc2F)c(C)cc1N
19954	Cc1cc(F)ccc1S(=O)(=O)N[C@@H](C)[C@@H](O)c1ccc(F)cc1
18797	Cc1nc(S(=O)(=O)N2CCN(c3cc(F)ccc3C#N)CC2)cn1C
24352	CS(=O)(=O)c1ccccc1CCNC(=O)NC[C@H](O)COc1cccc(F)c1
6443	COc1cc(C#N)ccc1S(=O)(=O)NCC1([C@H](O)c2ccccc2)CC1
7954	COc1cc(C#N)ccc1OCCN1CCc2cc(F)ccc2C1
17541	CN(C)C(=O)c1cccc(OS(=O)(=O)c2ccc(F)cc2C#N)c1
2789	COc1ccc(OC)c(NCc2cc(F)cc(C#N)c2)c1
6231	C[C@@H]1CN(C)CC[C@H]1N(C)S(=O)(=O)c1ccc(F)cc1C#N
25167	COC(=O)[C@H]1C[C@@H](N(C)C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)C1
27687	CN(C)c1cccc(OCc2ccc(F)cc2C#N)c1
5221	CS(=O)(=O)c1ccc(COc2cc(F)cc(C#N)c2)cc1
38059	C[C@@H](N[C@H](CO)CC(F)F)c1ccc(S(C)(=O)=O)c(F)c1
19148	CN([C@H]1COC[C@H]1O)S(=O)(=O)c1ccc(F)cc1C#N
6546	CC(=O)c1ccc(S(C)(=O)=O)c(N2CCO[C@H](C)CC2)c1
26758	C[C@H](NC(=O)C1(c2ccc(C#N)cc2)CCCC1)[C@@H](O)c1cccc(F)c1
23111	CCCn1nccc1/C=C/C(=O)c1ccc(S(C)(=O)=O)c(F)c1
38730	Cc1ccc(NS(=O)(=O)c2ccc(F)cc2C#N)cc1[N+](=O)[O-]
40293	Cc1cc(C#N)cc(C)c1Oc1ccc(F)cc1N
8144	COc1cc(C#N)ccc1OCCN1CCOc2cc(F)ccc2C1
27942	CCOc1cc(F)ccc1NC(=O)c1ccc(C)c(S(C)(=O)=O)c1
7915	Cc1cc(OCc2ccc(F)cc2C)ccc1C#N
19444	CC(=O)Cc1ccc(OS(=O)(=O)c2ccc(F)cc2C#N)cc1
19333	CC(=O)N(C)[C@H]1CN(C(=O)CCOc2cccc(F)c2)C[C@@H]1O
23258	COc1cc([C@H](C)N[C@H]2C[C@@H]2C(F)F)ccc1S(C)(=O)=O
14243	N#Cc1cc(F)ccc1S(=O)(=O)N1CC[C@H]2COC[C@H]2C1
14334	CCC[C@H](C)CS(=O)(=O)N[C@@H](C)[C@H](O)c1cccc(F)c1
25622	CS(=O)(=O)c1ccc(C(=O)O[C@@H]2CCC[C@H](C#N)C2)cc1Br
10417	CC(=O)c1ccc(S(C)(=O)=O)c(N2C[C@@]3(C(=O)O)CC[C@]3(C(=O)O)C2)c1
24993	CC[C@@H](C)CNc1ccc(Oc2ccccc2)c(C#N)c1
38127	Cc1cccc2c1N(S(=O)(=O)c1ccc(F)cc1C#N)CC2
37155	C[C@H](NS(=O)(=O)Cc1cc(C#N)ccc1F)[C@H](O)c1ccccc1
9116	N#Cc1cc(F)cc(OC[C@H](O)COc2ccccc2C(F)(F)F)c1
38867	Cc1cc(F)ccc1COC(=O)c1ccc(S(C)(=O)=O)c(Br)c1
37574	Cc1cc2c(cc1NS(=O)(=O)c1ccc(F)cc1C#N)OCO2
16814	COc1cc(F)ccc1S(=O)(=O)N[C@H](C(C)C)[C@H](O)c1ccccc1
14479	CCS(=O)(=O)NC(=O)c1ccc(Oc2ccc(F)cc2F)cc1
5025	COc1cc(N)c(C(=O)Nc2cc(F)cc(C#N)c2)cc1S(C)(=O)=O
21849	COc1cc(C#N)cc(OS(=O)(=O)c2ccc(F)cc2C#N)c1
40758	Cc1cc(/C=C/C(=O)c2ccc(F)cc2C)ccc1C#N
10450	COc1ccc(F)cc1S(=O)(=O)NC[C@H](O)c1cccn1C
28699	C#CCOc1ccc(F)cc1NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1
12002	CC(C)(C)C(=O)N1C[C@@H](O)[C@H](NC(=O)CCOc2cccc(F)c2)C1
30429	C[C@@H](CC(=O)N[C@@H]1C[C@H]2CC[C@@H]1N2Cc1cc(F)ccc1C#N)NC(N)=O
28745	Cc1cc(C#N)ccc1OC[C@H](O)c1ccc(F)cc1C
25593	Cc1cc(F)ccc1S(=O)(=O)N(CC#N)CC#N
21513	CS(=O)(=O)c1ccc(C(=O)OCc2cccc(F)c2)cc1Br
15950	CN(C[C@H]1C[C@H](O)C1)S(=O)(=O)c1ccc(F)cc1C#N
21434	C[C@@H](NS(=O)(=O)c1c(F)cc(C#N)cc1F)[C@@H](O)c1ccccc1
29223	N#Cc1cc(F)cc(OCc2ccc(S(=O)(=O)C(F)F)cc2)c1
2805	CS(=O)(=O)c1cc(Br)cc(C(=O)OCc2cc(F)ccc2C#N)c1F
21810	N#Cc1cc(F)ccc1S(=O)(=O)N1CC2(CCCC2)C1
39161	CN(Cc1ccc(F)cc1C#N)C[C@@H]1CC[C@@H]2C[C@@H]21
8699	C[C@H](c1cccc(C#N)c1)N(C)C(=O)/C=C/c1cccc(F)c1
31381	CN(Cc1ccc(C#N)cc1)S(=O)(=O)c1cc(F)ccc1OC(F)F
40116	Cc1cc(F)ccc1S(=O)(=O)N(C1CC1)[C@@H]1CC[C@@H]1O
13768	COc1ccc(C(=O)Nc2ccc(F)cc2C)cc1S(=O)(=O)N(C)C
39836	Cc1cc(C#N)ccc1S(=O)(=O)N1CC[C@H](C)[C@H]1c1cccc(F)c1
15962	C[C@H](C(=O)OCc1cc(F)ccc1C#N)c1ccc(S(C)(=O)=O)cc1
12234	COc1ccccc1COC[C@@H](O)COc1cc(F)cc(C#N)c1
32796	CN(C)[C@H](CNS(=O)(=O)c1ccc(F)cc1C#N)c1ccc(F)cc1
18571	CC[C@@H]1C[C@H]1CNS(=O)(=O)c1cc(C#N)ccc1C
32256	C[C@@H](C[C@H](O)c1ccccc1)NS(=O)(=O)Cc1ccc(F)cc1C#N
5689	COc1cc(C#N)ccc1S(=O)(=O)N[C@@H]1COc2ccc(F)cc21
29051	CN1[C@@H]2CC[C@H]1CN(S(=O)(=O)c1ccc(F)cc1C#N)CC2
11441	COc1cc(Oc2cccc(S(C)(=O)=O)c2[N+](=O)[O-])ccc1C#N
1495	COc1cc(C=O)ccc1OCC(=O)Nc1cc(F)cc(C#N)c1
37798	C[C@@H](c1cccc(C#N)c1)N(C)C(=O)c1ccc(F)c(S(C)(=O)=O)c1
26517	CCN(C[C@@H](C)C#N)C(=O)c1ccc(OC)c(S(C)(=O)=O)c1
22758	CC(C)(C(=O)Oc1cccc(S(C)(=O)=O)c1)c1cc(F)cc(C#N)c1
270	Cc1ccc(S(=O)(=O)N[C@H](CC(F)F)C(=O)O)c(C#N)c1
21358	CN1CC[C@H]1CNS(=O)(=O)c1ccc(F)cc1C#N
8484	Cc1ccc([C@H](O)[C@@H](N)CS(=O)(=O)N(C)C)c(F)c1
23288	Cc1ccc([S@@](=O)Cc2cc(F)cc(C#N)c2)cc1C
8161	C[C@@H](c1cccc(C#N)c1)N(C)C(=O)[C@@H]1CC(c2cccc(F)c2)=NO1
36635	Cc1cc(C#N)cc(N2CCC(O)(Cc3cccc(F)c3)CC2)n1
9582	COc1ccc(C(=O)Nc2ccc(F)cc2C#N)cc1S(=O)(=O)N(C)C
25101	Cc1cc(F)ccc1S(=O)(=O)N1C[C@H](O)C(F)(F)C1
8710	COc1ccc(CNc2cc(F)cc(C#N)c2)cc1C
12330	Cc1cc(C#N)ccc1S(=O)(=O)N1CC[C@@H](C)[C@H]1c1cccc(F)c1
3848	Cc1cc(C)cc(NC(=O)COc2cc(F)cc(C#N)c2)c1
39641	COc1cc([C@H](C)NCc2ccc(C#N)o2)ccc1S(C)(=O)=O
34420	Cc1cc(S(=O)(=O)N2CC[C@@H](O)[C@@H](F)C2)ccc1C#N
25153	CC1(C)CCN(S(=O)(=O)c2ccc(F)cc2C#N)CCS1
9317	C[C@@H]1CCCN([C@H](C)CNS(=O)(=O)c2ccc(F)cc2C#N)C1
19595	COC[C@H](C)CS(=O)(=O)N[C@H](C)[C@H](O)c1cccc(F)c1
12485	Cc1ccc(CS(=O)(=O)N[C@H](C)[C@@H](O)c2cccc(F)c2)c(F)c1
218	C[C@H](O)C[C@@H](CNS(=O)(=O)c1ccc(C#N)cc1F)c1ccccc1
31936	COC(=O)[C@H](OC(=O)c1ccc(F)c(S(C)(=O)=O)c1)c1cccc(C#N)c1
275	Cc1ccc(C#N)cc1S(=O)(=O)N[C@H]1C[C@H]1c1cccc(F)c1
10743	N#Cc1cc(F)ccc1CN1CCN([C@H]2CS(=O)(=O)C[C@H]2O)CC1
25610	CS(=O)(=O)c1cc(OC(=O)[C@H](C#N)Cc2ccc(C#N)cc2)ccc1F
20197	COc1cc([C@H](C)N[C@@H]2CCOC2(C)C)ccc1S(C)(=O)=O
1221	C[C@@H](NS(=O)(=O)c1cccc(C(N)=O)c1)[C@H](O)c1cccc(F)c1
16369	Cc1ccc([C@H](O)[C@@H](C)Nc2cc(C)cc(F)c2C#N)cc1
25033	Cc1ccc(C#N)cc1S(=O)(=O)NC[C@@H](O)C(=O)O
34084	CS(=O)(=O)c1ccc(OCc2ccc(F)c(C#N)c2)cc1
1311	CCCOc1cc(Oc2ccc(C#N)c(F)c2)ccc1N
5426	COc1cc([C@H](C)N[C@H]2CO[C@H](C)C2)ccc1S(C)(=O)=O
10555	COc1ccc(C(=O)N2CCc3c(C#N)cccc32)cc1S(C)(=O)=O
21140	N#Cc1cc(F)ccc1N1CCC(O)(c2ccccc2)CC1
37777	Cc1cc(F)ccc1S(=O)(=O)NCC1CCN(CCO)CC1
5694	C[C@H](NS(=O)(=O)c1cccc(C#N)c1)[C@@H](O)c1ccc(F)cc1
3964	N#Cc1ccc([C@H](O)C(=O)OCCOc2cccc(F)c2)cc1
25523	Cc1cc(F)ccc1S(=O)(=O)N1CC[C@H]2CCN(C)C[C@@H]21
20848	Cc1ccc([N+](=O)[O-])cc1NC(=O)COc1cc(F)cc(C#N)c1
14745	C[C@@H]1CC[C@@H]2O[C@@H](C(=O)O)C[C@H]2N1S(=O)(=O)c1ccc(F)cc1C#N
21476	COc1cc([C@H](C)N[C@@H]2CC[C@H](C)C2)ccc1S(C)(=O)=O
19946	COc1cc([C@@H](C)N[C@H](C)c2cccnc2)ccc1S(C)(=O)=O
20864	Cc1ccc(C#N)cc1NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1
4332	Cc1ccc(OCc2cc(F)cc(C#N)c2)c(C(=O)O)c1
25760	CCCCc1ccc(Oc2ccc(C#N)cc2N)cc1
31094	N#Cc1cc(F)ccc1N[C@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccccc1
13940	Cc1cc(F)cc(C#N)c1S(=O)(=O)N[C@H]1C[C@@H](C)OC1=O
13657	COc1ncccc1CNS(=O)(=O)Cc1ccc(F)cc1C#N
39725	CN(C[C@H](O)c1cccc(C#N)c1)C(=O)CCCOc1cccc(F)c1
21084	COc1ccccc1CNC(=O)COc1cc(F)cc(C#N)c1
23368	Cc1cc(S(C)(=O)=O)c(C)c(S(=O)(=O)Nc2ccc(F)cc2C#N)c1
31617	CC(=O)c1ccc(OS(=O)(=O)c2ccc(F)cc2C#N)c(C)c1
12385	N#Cc1cc(F)ccc1S(=O)(=O)Oc1cc(F)cc(F)c1
4114	C[C@@H]1CCN(S(=O)(=O)c2ccc(F)c(S(C)(=O)=O)c2)[C@@H]([C@H](C)O)C1
37716	COc1ccc(CNCc2cc(F)cc(C#N)c2)cn1
24919	C[C@H]1CN(S(=O)(=O)c2ccc(F)cc2C#N)CC[C@H]1O
12762	CCOc1cc(F)ccc1NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1
6639	CC(C)C[C@@H](NC(=O)COc1cc(F)cc(C#N)c1)c1ccccc1
3743	CCCN1CC(Nc2c(N)ccc(F)c2C#N)C1
30847	CC(C)(C)OC(=O)CCNS(=O)(=O)c1ccc(F)cc1C#N
7128	Cc1ccc(C#N)cc1S(=O)(=O)NC[C@H](C)CC(F)F
36762	Cc1cc(F)ccc1S(=O)(=O)NC[C@H](C)C[C@H](C)O
25568	N#Cc1cc(F)cc(NC(=O)N[C@H](c2ccccc2)[C@@H](O)c2ccccc2)c1
878	N#Cc1cc(C(F)(F)F)ccc1S(=O)(=O)Oc1cc(F)cc(F)c1
27262	CS(=O)(=O)c1ccc(C(=O)N2Cc3cccc(C#N)c3C2)cc1Br
31712	Cc1ccccc1[C@H](C(C)C)N(C)S(=O)(=O)c1ccc(F)cc1C#N
40850	CC[C@@H](NC(=O)C(=O)N1CC[C@@](C)(C(=O)O)C1)c1cc(F)ccc1OC
2700	C[C@H](NS(=O)(=O)c1coc2ccccc12)[C@H](O)c1cccc(F)c1
11224	CCNCc1cc(F)cc(Oc2ccc(C)cc2C)c1
25392	Cc1cc(C#N)ccc1S(=O)(=O)N[C@@H](CO)c1cccc(F)c1
17513	Cc1cc(C#N)ccc1OS(=O)(=O)c1cc(F)ccc1F
6785	N#Cc1cc(F)cc(OS(=O)(=O)/C=C/c2ccccc2Br)c1
34496	Cc1ccc(N)c(OCc2ccc(C#N)c(F)c2)c1
22075	Cc1cc(F)ccc1S(=O)(=O)N1[C@H](C)C[C@H]1C
3403	Cc1ccc(NCc2nnc(-c3cccc(C#N)c3)o2)cc1S(C)(=O)=O
3869	CS(=O)(=O)c1ccccc1N1CCC(O)(Cc2ccc(F)cc2)CC1
27035	Cc1cccc(S(=O)(=O)NC[C@@H](O)COc2cccc(F)c2)c1C#N
39980	C[C@@H]1CN(S(=O)(=O)c2ccc(F)cc2C#N)C[C@H]1C
26044	COc1cc([C@H](C)NCc2cccc(F)c2C#N)ccc1S(C)(=O)=O
12814	N#Cc1cc(F)ccc1S(=O)(=O)Oc1cc(Br)cc(F)c1F
18748	CC(C)N1CCN(S(=O)(=O)c2ccc(F)cc2C#N)CC1
31149	COc1ccc(S(C)(=O)=O)cc1COC(=O)c1c(F)cc(C#N)cc1F
4271	CS(=O)(=O)c1cccc([C@H](Nc2cc(F)ccc2C#N)c2ccccc2)c1
23163	C[C@@H](NS(=O)(=O)c1ccc(C#N)c(F)c1)[C@H](O)c1cccc(F)c1
38932	COc1ccc(C(=O)O[C@@H](C)c2cccc(C#N)c2)cc1S(C)(=O)=O
20831	C[C@H](N[C@@H](C)[C@@H](O)c1cccc(F)c1)c1ccc(C#N)cc1
19175	CC(C)(C)c1ccccc1NC(=O)COc1cc(F)cc(C#N)c1
124	CC(=O)c1ccc(S(C)(=O)=O)c(N2C[C@H](O)C[C@H](O)C2)c1
23784	Cc1cc(C)c(C#N)c(Oc2cc(F)c(F)cc2C)n1
11501	C[C@@H](NCc1ccc(C#N)cc1)[C@@H](O)c1cccc(F)c1
27843	C[C@H](N[C@@H](C)[C@@H](O)c1cccc(F)c1)c1ccc(C#N)cc1F
39372	N#Cc1cc(F)cc(OCC(=O)Nc2cc3c(cc2[N+](=O)[O-])OCO3)c1
9033	Cc1cc(F)ccc1OC(=O)C(C)(C)c1cc(F)cc(C#N)c1
6462	Cc1cc(F)cc(C#N)c1S(=O)(=O)N[C@@H](C)C[C@H](O)c1ccccc1
21267	Cc1cc(OCc2cc(F)ccc2C#N)c(C)cc1N
19852	CN(C)c1cc(C#N)cc(C(=O)O[C@@H](Cc2ccc(F)cc2)C(N)=O)c1
37211	CCN(C(=O)c1ccc(F)c(S(C)(=O)=O)c1)[C@H](C)C#N
13261	CN(C)c1ccc(C#N)c(NS(=O)(=O)c2ccc(C#N)cc2F)c1
28457	CCC1(CC)[C@@H](O)C[C@H]1c1ccc(S(C)(=O)=O)c(OC)c1
11694	Cc1ccc(C#N)cc1S(=O)(=O)NC(=O)[C@@H]1COc2ccc(F)cc2C1
29943	Cc1cc(F)cc(C#N)c1S(=O)(=O)NC[C@@]1(O)CCCC1(C)C
23626	C[C@H](COC1CCCC1)CS(=O)(=O)Oc1cc(F)cc(C#N)c1
15952	COc1ccccc1N(CCC(N)=O)C(=O)COc1cc(F)cc(C#N)c1
9684	C[C@H](N[C@H]1CCCC1(F)F)c1ccc(S(C)(=O)=O)c(F)c1
11668	Cc1ccc(C(=O)N2CCC[C@]3(CCCCO3)[C@@H]2C#N)cc1S(C)(=O)=O
11611	COCC1(O)CCN(c2cc(C(C)=O)ccc2S(C)(=O)=O)CC1
16942	C[C@H](NS(=O)(=O)c1ccc(C#N)cc1)[C@H](O)c1ccc(F)cc1
19944	C[C@@H]1C[C@H](c2cccc(F)c2)N(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)C1
28711	COc1ccc(C)cc1C(=O)COc1cc(F)cc(C#N)c1
26462	Cc1ccc(C(=O)N[C@@H](CO)c2cccc(F)c2)cc1S(C)(=O)=O
10447	COc1cc(C#N)ccc1S(=O)(=O)N1C[C@@H](O)Cc2ccccc21
23393	COCc1nc(OC)cc(Oc2ccc(F)c(S(C)(=O)=O)c2)n1
30335	COc1ccccc1S(=O)(=O)CCCOc1cc(F)cc(C#N)c1
5435	C[C@@H]1C[C@@H]1N1C[C@H](NS(=O)(=O)c2ccc(F)cc2C#N)CC1=O
39263	N#Cc1cc(F)cc(OCC(=O)N[C@@H](c2ccc(F)cc2)c2cccs2)c1
9176	COc1ccc(C(=O)N2CC[C@]3(C2)CC3(F)F)cc1S(C)(=O)=O
4907	COc1cc(OS(=O)(=O)c2cc(F)cc(F)c2)ccc1C#N
23515	Cc1ccc(C#N)cc1S(=O)(=O)NC[C@H](Cc1cccc(F)c1)C(=O)O
6485	C/C(=C\c1ccccc1)CN(C)Cc1ccc(F)cc1C#N
21840	CS(=O)(=O)c1cccc([C@H](NC(=O)Nc2cc(F)cc(C#N)c2)c2ccc(F)cc2)c1
8402	CS(=O)(=O)c1cccc(NNC(=O)C[C@@H](O)c2cccc(F)c2)c1
37355	C[C@@H](N[C@H]1COc2ccc(F)cc21)c1ccc(S(C)(=O)=O)c(F)c1
34565	C[C@@H]1C[C@@]1(C)Nc1c(N)ccc(F)c1C#N
25190	Cc1cc(N2C[C@@H](C)C[C@@H](C(=O)O)C2)nc(S(C)(=O)=O)n1
16523	COc1cc([C@@H](C)N[C@H]2C[C@H](O)C2(C)C)ccc1S(C)(=O)=O
22599	CS(=O)(=O)c1ccc(C(=O)OCc2cc(F)ccc2C#N)cc1[N+](=O)[O-]
13277	COc1ccccc1CCCOc1cc(F)cc(C#N)c1
28188	N#Cc1cc(F)ccc1S(=O)(=O)NC[C@H](O)c1ccc(F)cc1
9217	COc1cc(N)c(C(=O)NC2(Cc3cccc(F)c3)CCOCC2)cc1S(C)(=O)=O
